,title,link,published,Category
733,"L'éducation positive en débat : au-delà des clivages, que disent les ... - Libération",https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5saWJlcmF0aW9uLmZyL2NoZWNrbmV3cy9sZWR1Y2F0aW9uLXBvc2l0aXZlLWVuLWRlYmF0LWF1LWRlbGEtZGVzLWNsaXZhZ2VzLXF1ZS1kaXNlbnQtbGVzLWNoZXJjaGV1cnMtMjAyMzA3MjBfUVc1UVBEMklTWkFaVEhKNzRRUDMyVEoyMzQv0gEA?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT",Éducation
734,"Éducation: Macron affirme que l'Éducation nationale ""continue à ... - BFMTV",https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5iZm10di5jb20vcG9saXRpcXVlL2VseXNlZS9lZHVjYXRpb24tbWFjcm9uLWFmZmlybWUtcXVlLWwtZWR1Y2F0aW9uLW5hdGlvbmFsZS1jb250aW51ZS1hLXJlY3J1dGVyLWRlcy1jb250cmFjdHVlbHMtcG91ci1hc3N1cmVyLWxhLXJlbnRyZWVfQUQtMjAyMzA3MjQwMzczLmh0bWzSAa8BaHR0cHM6Ly93d3cuYmZtdHYuY29tL2FtcC9wb2xpdGlxdWUvZWx5c2VlL2VkdWNhdGlvbi1tYWNyb24tYWZmaXJtZS1xdWUtbC1lZHVjYXRpb24tbmF0aW9uYWxlLWNvbnRpbnVlLWEtcmVjcnV0ZXItZGVzLWNvbnRyYWN0dWVscy1wb3VyLWFzc3VyZXItbGEtcmVudHJlZV9BRC0yMDIzMDcyNDAzNzMuaHRtbA?oc=5,"Mon, 24 Jul 2023 07:00:00 GMT",Éducation
735,Éducation juridique en français pour les femmes du Sud-Ouest - Radio-Canada.ca,https://news.google.com/rss/articles/CBMipwFodHRwczovL2ljaS5yYWRpby1jYW5hZGEuY2EvcHJlbWllcmUvZW1pc3Npb25zL21hdGlucy1zYW5zLWZyb250aWVyZXMvc2VnbWVudHMvZW50cmV2dWUvNDUyMTUyL3Jlc2VhdS1mZW1tZXMtZHJvaXRzLWp1cmlkaXF1ZXMtZW4tZnJhbmNhaXMtcmVzc291cmNlcy1zdWQtb3Vlc3Qtb250YXJpb9IBAA?oc=5,"Wed, 09 Aug 2023 18:45:00 GMT",Éducation
736,L'éducation féministe selon Chimamanda Ngozi Adichie - Radio France,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnJhZGlvZnJhbmNlLmZyL2ZyYW5jZWN1bHR1cmUvbC1lZHVjYXRpb24tZmVtaW5pc3RlLXNlbG9uLWNoaW1hbWFuZGEtbmdvemktYWRpY2hpZS03MjQyMzA40gEA?oc=5,"Thu, 13 Jul 2023 07:00:00 GMT",Éducation
737,L'éducation pour les riches - Business News,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmJ1c2luZXNzbmV3cy5jb20udG4vbGVkdWNhdGlvbi1wb3VyLWxlcy1yaWVzLDUyMywxMzExMDEsM9IBAA?oc=5,"Tue, 08 Aug 2023 17:51:53 GMT",Éducation
738,La nouvelle ressource d'éducation financière d'IG Gestion de ... - LesAffaires.com,https://news.google.com/rss/articles/CBMi5wFodHRwczovL3d3dy5sZXNhZmZhaXJlcy5jb20vZG9zc2llcnMtcGFydGVuYWlyZXMvbGUtYm9uLXBsYW4tZmluYW5jaWVyLXBhci1sZS1ib24tY29uc2VpbGxlci9sYS1ub3V2ZWxsZS1yZXNzb3VyY2UtZC1lZHVjYXRpb24tZmluYW5jaWVyZS1kLWlnLWdlc3Rpb24tZGUtcGF0cmltb2luZS1wZXJtZXQtYXV4LXBlcnNvbm5lcy1hZ2Vlcy1kZS1wcm9maXRlci1kLXVuZS1yZXRyYWl0ZS1lbi1vci82NDI1OTPSAQA?oc=5,"Tue, 08 Aug 2023 04:01:00 GMT",Éducation
739,Remaniement : qui pourrait remplacer Pap Ndiaye à l'Éducation ... - CNEWS,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmNuZXdzLmZyL2ZyYW5jZS8yMDIzLTA3LTEzL3JlbWFuaWVtZW50LXF1aS1wb3VycmFpdC1yZW1wbGFjZXItcGFwLW5kaWF5ZS1sZWR1Y2F0aW9uLW5hdGlvbmFsZS0xMzc2NzM20gF1aHR0cHM6Ly93d3cuY25ld3MuZnIvZnJhbmNlLzIwMjMtMDctMTMvcmVtYW5pZW1lbnQtcXVpLXBvdXJyYWl0LXJlbXBsYWNlci1wYXAtbmRpYXllLWxlZHVjYXRpb24tbmF0aW9uYWxlLTEzNzY3MzY_YW1w?oc=5,"Thu, 13 Jul 2023 07:00:00 GMT",Éducation
740,«Time out» ou parentalité positive: une bataille qui déchaîne les ... - Le Temps,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmxldGVtcHMuY2gvc29jaWV0ZS90aW1lLW91dC1vdS1wYXJlbnRhbGl0ZS1wb3NpdGl2ZS11bmUtYmF0YWlsbGUtcXVpLWRlY2hhaW5lLWxlcy1wYXNzaW9uc9IBAA?oc=5,"Wed, 09 Aug 2023 16:58:36 GMT",Éducation
741,Le plaidoyer du parti Al Baath pour la réforme de l'éducation - Economiste Maghrebin,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmxlY29ub21pc3RlbWFnaHJlYmluLmNvbS8yMDIzLzA4LzA4L2xlLXBhcnRpLWFsLWJhYXRoLXBsYWlkZS1wb3VyLXVuLW5vdXZlYXUtcHJvamV0LWVkdWNhdGlmLWVuLXR1bmlzaWUv0gEA?oc=5,"Tue, 08 Aug 2023 20:29:24 GMT",Éducation
742,Réunion au palais de Carthage: Consultation nationale pour la ... - Economiste Maghrebin,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5sZWNvbm9taXN0ZW1hZ2hyZWJpbi5jb20vMjAyMy8wOC8wNy9yZXVuaW9uLWF1LXBhbGFpcy1kZS1jYXJ0aGFnZS1jb25zdWx0YXRpb24tbmF0aW9uYWxlLXBvdXItbGEtcmVmb3JtZS1kZS1sZWR1Y2F0aW9uLWV0LWRlLWxlbnNlaWduZW1lbnQv0gEA?oc=5,"Mon, 07 Aug 2023 23:31:36 GMT",Éducation
743,Rapport de la médiatrice de l'éducation nationale et de l ... - Vie publique.fr,https://news.google.com/rss/articles/CBMicWh0dHA6Ly93d3cudmllLXB1YmxpcXVlLmZyL3JhcHBvcnQvMjkwNTAyLW1lZGlhdHJpY2UtZGUtbC1lZHVjYXRpb24tbmF0aW9uYWxlLWV0LWRlLWwtZW5zZWlnbmVtZW50LXN1cGVyaWV1ci0yMDIy0gEA?oc=5,"Wed, 19 Jul 2023 07:00:00 GMT",Éducation
744,"Education : est-il vrai que depuis 2015, les personnels non ... - Libération",https://news.google.com/rss/articles/CBMiuAFodHRwczovL3d3dy5saWJlcmF0aW9uLmZyL2NoZWNrbmV3cy9lZHVjYXRpb24tZXN0LWlsLXZyYWktcXVlLWRlcHVpcy0yMDE1LWxlcy1wZXJzb25uZWxzLW5vbi1lbnNlaWduYW50cy1vbnQtYXVnbWVudGUtZGUtNDUtY29udHJlLTEtcG91ci1sZXMtcHJvZnMtMjAyMzA3MjBfVjRLQlRZRUVSRkJYSEQ3NlJMTlZBRFpGSEkv0gEA?oc=5,"Thu, 20 Jul 2023 07:00:00 GMT",Éducation
745,"Résumé du rapport mondial de suivi sur l'éducation, 2023 : les ... - UNESCO",https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vdW5lc2RvYy51bmVzY28ub3JnL2FyazovNDgyMjMvcGYwMDAwMzg2MTQ3X2ZyZdIBAA?oc=5,"Wed, 26 Jul 2023 01:57:06 GMT",Éducation
746,Luc Ferry: «Éducation nationale: les chantiers prioritaires!» - Le Figaro,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL3ZveC9zb2NpZXRlL2x1Yy1mZXJyeS1lZHVjYXRpb24tbmF0aW9uYWxlLWxlcy1jaGFudGllcnMtcHJpb3JpdGFpcmVzLTIwMjMwNzI30gEA?oc=5,"Thu, 27 Jul 2023 07:00:00 GMT",Éducation
747,iciHaïti - éducation : Distribution de milliers de Livres uniques ... - iciHaiti.com,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmljaWhhaXRpLmNvbS9hcnRpY2xlLTQwMjA5LWljaWhhaXRpLWVkdWNhdGlvbi1kaXN0cmlidXRpb24tZGUtbWlsbGllcnMtZGUtbGl2cmVzLXVuaXF1ZXMuaHRtbNIBAA?oc=5,"Tue, 08 Aug 2023 08:31:08 GMT",Éducation
748,L'ancien ministre de l'Éducation nationale Pap Ndiaye nommé ... - Le Figaro,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5sZWZpZ2Fyby5mci9wb2xpdGlxdWUvbC1hbmNpZW4tbWluaXN0cmUtZGUtbC1lZHVjYXRpb24tbmF0aW9uYWxlLXBhcC1uZGlheWUtbm9tbWUtYW1iYXNzYWRldXItYXVwcmVzLWR1LWNvbnNlaWwtZGUtbC1ldXJvcGUtMjAyMzA3MjbSAQA?oc=5,"Wed, 26 Jul 2023 07:00:00 GMT",Éducation
749,L'éducation sexuelle obligatoire à l'école : pourquoi c'est bénéfique ... - Moustique,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5tb3VzdGlxdWUuYmUvYWN0dS9lbnNlaWduZW1lbnQvMjAyMy8wOC8wNS9jb3Vycy1vYmxpZ2F0b2lyZXMtYS1sZWR1Y2F0aW9uLXNleHVlbGxlLXBvdXJxdW9pLWNlc3QtYmVuZWZpcXVlLXBvdXItbGVzLWVuZmFudHMtZXQtbGVzLXBhcmVudHMtMjY3MjY50gGjAWh0dHBzOi8vd3d3Lm1vdXN0aXF1ZS5iZS9hY3R1L2Vuc2VpZ25lbWVudC8yMDIzLzA4LzA1L2NvdXJzLW9ibGlnYXRvaXJlcy1hLWxlZHVjYXRpb24tc2V4dWVsbGUtcG91cnF1b2ktY2VzdC1iZW5lZmlxdWUtcG91ci1sZXMtZW5mYW50cy1ldC1sZXMtcGFyZW50cy0yNjcyNjk_YW1wPTE?oc=5,"Sat, 05 Aug 2023 08:00:00 GMT",Éducation
750,Éducation. Chantiers de vacances : les écoles mulhousiennes en ... - L'Alsace.fr,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmxhbHNhY2UuZnIvZWR1Y2F0aW9uLzIwMjMvMDgvMDMvY2hhbnRpZXJzLWRlLXZhY2FuY2VzLWxlcy1lY29sZXMtbXVsaG91c2llbm5lcy1lbi1wcm9maXRlbnQtcG91ci1zZS1tZXR0cmUtYXUtdmVydNIBggFodHRwczovL3d3dy5sYWxzYWNlLmZyL2FtcC9lZHVjYXRpb24vMjAyMy8wOC8wMy9jaGFudGllcnMtZGUtdmFjYW5jZXMtbGVzLWVjb2xlcy1tdWxob3VzaWVubmVzLWVuLXByb2ZpdGVudC1wb3VyLXNlLW1ldHRyZS1hdS12ZXJ0?oc=5,"Thu, 03 Aug 2023 15:36:00 GMT",Éducation
751,Éducation : le MEPU-A et ses partenaires lancent le projet « Le sacre des premiers » - guineematin.com,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vZ3VpbmVlbWF0aW4uY29tLzIwMjMvMDgvMDgvZWR1Y2F0aW9uLWxlLW1lcHUtYS1ldC1zZXMtcGFydGVuYWlyZXMtbGFuY2VudC1sZS1wcm9qZXQtbGUtc2FjcmUtZGVzLXByZW1pZXJzL9IBeGh0dHBzOi8vZ3VpbmVlbWF0aW4uY29tLzIwMjMvMDgvMDgvZWR1Y2F0aW9uLWxlLW1lcHUtYS1ldC1zZXMtcGFydGVuYWlyZXMtbGFuY2VudC1sZS1wcm9qZXQtbGUtc2FjcmUtZGVzLXByZW1pZXJzLz9hbXA9MQ?oc=5,"Tue, 08 Aug 2023 20:04:28 GMT",Éducation
752,“Un sentiment de normalité” : Lily-Rose Depp évoque l'éducation ... - Gala,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5nYWxhLmZyL2xfYWN0dS9uZXdzX2RlX3N0YXJzL3VuLXNlbnRpbWVudC1kZS1ub3JtYWxpdGUtbGlseS1yb3NlLWRlcHAtZXZvcXVlLWxlZHVjYXRpb24tZG9ubmVlLXBhci12YW5lc3NhLXBhcmFkaXMtZXQtam9obm55LWRlcHBfNTI2NjY20gEA?oc=5,"Sat, 05 Aug 2023 15:13:31 GMT",Éducation
753,"Nombreuses plages fermées aux chiens : « Le souci, c'est l ... - Ouest-France",https://news.google.com/rss/articles/CBMimwFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvc2NpZW5jZXMvYW5pbWF1eC9ub21icmV1c2VzLXBsYWdlcy1mZXJtZWVzLWF1eC1jaGllbnMtbGUtc291Y2ktY2VzdC1sZWR1Y2F0aW9uLWRlcy1tYWl0cmVzLTdkYzM2NDIyLTJkMmYtMTFlZS05ZWQ0LTIzOTc5YTAyZmFiNdIBAA?oc=5,"Sun, 30 Jul 2023 15:55:42 GMT",Éducation
754,Éducation : 87 % de réussite aux examens de 9e année ... - AlterPresse-Haïti,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmFsdGVycHJlc3NlLm9yZy9zcGlwLnBocD9hcnRpY2xlMjk1NDjSAQA?oc=5,"Wed, 09 Aug 2023 19:23:44 GMT",Éducation
755,Enseignement virtuel: Un curriculum au service de l'éducation des ... - L'Opinion,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmxvcGluaW9uLm1hL0Vuc2VpZ25lbWVudC12aXJ0dWVsLVVuLWN1cnJpY3VsdW0tYXUtc2VydmljZS1kZS1sLWVkdWNhdGlvbi1kZXMtamV1bmVzX2E0MzE5OS5odG1s0gEA?oc=5,"Mon, 07 Aug 2023 22:00:50 GMT",Éducation
756,"Vosges. Saint-Dié : Ali Ghezala, futur bras droit officiel du collège ... - Vosges Matin",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnZvc2dlc21hdGluLmZyL2VkdWNhdGlvbi8yMDIzLzA4LzA5L3NhaW50LWRpZS1hbGktZ2hlemFsYS1mdXR1ci1icmFzLWRyb2l0LW9mZmljaWVsLWR1LWNvbGxlZ2Utc2FpbnRlLW1hcmll0gF7aHR0cHM6Ly93d3cudm9zZ2VzbWF0aW4uZnIvYW1wL2VkdWNhdGlvbi8yMDIzLzA4LzA5L3NhaW50LWRpZS1hbGktZ2hlemFsYS1mdXR1ci1icmFzLWRyb2l0LW9mZmljaWVsLWR1LWNvbGxlZ2Utc2FpbnRlLW1hcmll?oc=5,"Wed, 09 Aug 2023 10:00:00 GMT",Éducation
757,"Au Bangladesh, l'éducation des filles passe par la lutte contre le ... - Slate.fr",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnNsYXRlLmZyL21vbmRlL2xlLWNoZW1pbi1kZXMtZWNvbGllcmVzL2JhbmdsYWRlc2gtbHV0dGUtbWFyaWFnZS1mb3JjZS1lbmZhbnRzLWZpbGxlcy1lZHVjYXRpb24tZWNvbGXSAXRodHRwczovL3d3dy5zbGF0ZS5mci9tb25kZS9sZS1jaGVtaW4tZGVzLWVjb2xpZXJlcy9iYW5nbGFkZXNoLWx1dHRlLW1hcmlhZ2UtZm9yY2UtZW5mYW50cy1maWxsZXMtZWR1Y2F0aW9uLWVjb2xlP2FtcA?oc=5,"Mon, 31 Jul 2023 07:00:00 GMT",Éducation
758,Résultats provisoires au diplôme national du brevet - France ... - Education nationale,https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5lZHVjYXRpb24uZ291di5mci9yZXN1bHRhdHMtcHJvdmlzb2lyZXMtYXUtZGlwbG9tZS1uYXRpb25hbC1kdS1icmV2ZXQtZnJhbmNlLW1ldHJvcG9saXRhaW5lLWV0LWRyb20tc2Vzc2lvbi1kZS1qdWluLTM3ODc4NdIBAA?oc=5,"Thu, 27 Jul 2023 07:00:00 GMT",Éducation
759,Crise dans l'Éducation nationale : ces profs qui jettent l'éponge - Le Point,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmxlcG9pbnQuZnIvZWR1Y2F0aW9uL2NyaXNlLWRhbnMtbC1lZHVjYXRpb24tbmF0aW9uYWxlLWNlcy1wcm9mcy1xdWktamV0dGVudC1sLWVwb25nZS0xOC0wNy0yMDIzLTI1Mjg2MzJfMzU4NC5waHDSAR5odHRwczovL2FtcC5sZXBvaW50LmZyLzI1Mjg2MzI?oc=5,"Tue, 18 Jul 2023 07:00:00 GMT",Éducation
760,Haïti - Éducation : Liste des Institutions d'enseignement supérieur en ... - Haitilibre.com,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5oYWl0aWxpYnJlLmNvbS9hcnRpY2xlLTQwMjA2LWhhaXRpLWVkdWNhdGlvbi1saXN0ZS1kZXMtaW5zdGl0dXRpb25zLWQtZW5zZWlnbmVtZW50LXN1cGVyaWV1ci1lbi1oYWl0aS1yZWNvbm51ZXMtcGFyLWxlLW1pbmlzdGVyZS5odG1s0gEA?oc=5,"Tue, 08 Aug 2023 13:49:38 GMT",Éducation
761,"""On le fait déjà dans beaucoup de territoires"": Robert Ménard veut ... - RMC",https://news.google.com/rss/articles/CBMiowFodHRwczovL3JtYy5iZm10di5jb20vYWN0dWFsaXRlcy9zb2NpZXRlL2VkdWNhdGlvbi9vbi1sZS1mYWl0LWRlamEtZGFucy1iZWF1Y291cC1kZS10ZXJyaXRvaXJlcy1yb2JlcnQtbWVuYXJkLXZldXQtdGVzdGVyLWwtdW5pZm9ybWUtYS1sLWVjb2xlX0FWLTIwMjMwODA4MDIwOS5odG1s0gGnAWh0dHBzOi8vcm1jLmJmbXR2LmNvbS9hbXAvYWN0dWFsaXRlcy9zb2NpZXRlL2VkdWNhdGlvbi9vbi1sZS1mYWl0LWRlamEtZGFucy1iZWF1Y291cC1kZS10ZXJyaXRvaXJlcy1yb2JlcnQtbWVuYXJkLXZldXQtdGVzdGVyLWwtdW5pZm9ybWUtYS1sLWVjb2xlX0FWLTIwMjMwODA4MDIwOS5odG1s?oc=5,"Tue, 08 Aug 2023 07:56:17 GMT",Éducation
762,Prime “pouvoir d'achat” pour les agents publics : ce n'est pas une ... - Sud Education,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LnN1ZGVkdWNhdGlvbi5vcmcvY29tbXVuaXF1ZXMvcHJpbWUtcG91dm9pci1kYWNoYXQtcG91ci1sZXMtYWdlbnRzLXB1YmxpY3MtY2UtbmVzdC1wYXMtdW5lLWF1Z21lbnRhdGlvbi1kZS1zYWxhaXJlL9IBAA?oc=5,"Wed, 02 Aug 2023 15:54:35 GMT",Éducation
763,Ce que j'ai percuté sur l'éducation des gosses en matant le docu Le ... - Konbini,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmtvbmJpbmkuY29tL3BlcGl0ZS9jZS1xdWUtamFpLXBlcmN1dGUtc3VyLWxlZHVjYXRpb24tZGVzLWdvc3Nlcy1lbi1tYXRhbnQtbGUtZG9jdS1sZS1tYWl0cmUtZXN0LWxlbmZhbnQv0gF4aHR0cHM6Ly93d3cua29uYmluaS5jb20vYW1wL3BlcGl0ZS9jZS1xdWUtamFpLXBlcmN1dGUtc3VyLWxlZHVjYXRpb24tZGVzLWdvc3Nlcy1lbi1tYXRhbnQtbGUtZG9jdS1sZS1tYWl0cmUtZXN0LWxlbmZhbnQv?oc=5,"Wed, 02 Aug 2023 07:44:03 GMT",Éducation
764,Le témoignage fort du nouveau patron de l'Éducation nationale ... - La Voix du Nord,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5sYXZvaXhkdW5vcmQuZnIvMTM1MTczNC9hcnRpY2xlLzIwMjMtMDctMTIvbGUtdGVtb2lnbmFnZS1mb3J0LWR1bm91dmVhdS1wYXRyb24tZGUtbC1lZHVjYXRpb24tbmF0aW9uYWxlLWRhbnMtbGUtcGFzLWRl0gEA?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",Éducation
765,Les chefs-d’œuvre de la littérature pour faire simple: «L’Education ... - Le Temps,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5sZXRlbXBzLmNoL2N1bHR1cmUvbGl2cmVzL2xlcy1jaGVmcy1kLW9ldXZyZS1kZS1sYS1saXR0ZXJhdHVyZS1wb3VyLWZhaXJlLXNpbXBsZS1sLWVkdWNhdGlvbi1zZW50aW1lbnRhbGUtZGUtZ3VzdGF2ZS1mbGF1YmVydNIBAA?oc=5,"Sat, 29 Jul 2023 13:50:32 GMT",Éducation
766,Journées du Patrimoine 2023 à la Maison d'éducation de la Légion ... - Sortiraparis,https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5zb3J0aXJhcGFyaXMuY29tL2FjdHVhbGl0ZXMvam91cm5lZXMtZHUtcGF0cmltb2luZS9hcnRpY2xlcy85MTA4OS1qb3VybmVlcy1kdS1wYXRyaW1vaW5lLTIwMjMtYS1sYS1tYWlzb24tZC1lZHVjYXRpb24tZGUtbGEtbGVnaW9uLWQtaG9ubmV1ci1kZS1zYWludC1kZW5pcy05M9IBAA?oc=5,"Wed, 09 Aug 2023 20:23:38 GMT",Éducation
767,Éducation : Une fondation forme les meilleures élèves féminines de ... - Fraternité Matin,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5mcmF0bWF0LmluZm8vYXJ0aWNsZS8yMzEzNzQvc29jaWV0ZS9lYWN1dGVkdWNhdGlvbi9lZHVjYXRpb24tdW5lLWZvbmRhdGlvbi1mb3JtZS1sZXMtbWVpbGxldXJlcy1lbGV2ZXMtZmVtaW5pbmVzLWRlLWxhLTFyZS1j0gEA?oc=5,"Tue, 08 Aug 2023 17:54:17 GMT",Éducation
768,"Profs non qualifiés recherchés: une solution «acceptable», selon le ... - Le Journal de Québec",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmpvdXJuYWxkZXF1ZWJlYy5jb20vMjAyMy8wOC8wOS9wcm9mcy1ub24tcXVhbGlmaWVzLXJlY2hlcmNoZXMtdW5lLXNvbHV0aW9uLWFjY2VwdGFibGUtc2Vsb24tbGUtbWluaXN0cmUtZHJhaW52aWxsZdIBAA?oc=5,"Wed, 09 Aug 2023 18:38:02 GMT",Éducation
769,Les deux sœurs ont quitté l'Éducation nationale et la maroquinerie ... - Ouest-France,https://news.google.com/rss/articles/CBMiwgFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvcGF5cy1kZS1sYS1sb2lyZS9zb2xlc21lcy03MjMwMC9sZXMtZGV1eC1zdXJzLW9udC1xdWl0dGUtbGVkdWNhdGlvbi1uYXRpb25hbGUtZXQtbGEtbWFyb3F1aW5lcmllLXBvdXItY3VsdGl2ZXItbGEtdGVycmUtZW4tc2FydGhlLWQwN2ZmNWZhLTIxNjItMTFlZS1iOTAwLWZjZjg5MTg1ZDdmN9IBAA?oc=5,"Tue, 01 Aug 2023 06:47:01 GMT",Éducation
770,Visite guidée du Familistère de Guise : L'éducation physique ou l ... - Unidivers,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnVuaWRpdmVycy5mci9ldmVudC9sZS1mYW1pbGlzdGVyZS1kZS1ndWlzZS1ndWlzZS0yMDIzLTA5LTE2dDEwMDAwMDAyMDAv0gFZaHR0cHM6Ly93d3cudW5pZGl2ZXJzLmZyL2V2ZW50L2xlLWZhbWlsaXN0ZXJlLWRlLWd1aXNlLWd1aXNlLTIwMjMtMDktMTZ0MTAwMDAwMDIwMC8_YW1wPTE?oc=5,"Tue, 08 Aug 2023 21:56:18 GMT",Éducation
771,Bourses étudiantes : l'inspection générale de l'éducation propose ... - Le Monde,https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5sZW1vbmRlLmZyL2NhbXB1cy9hcnRpY2xlLzIwMjMvMDcvMjgvYm91cnNlcy1ldHVkaWFudGVzLWwtaW5zcGVjdGlvbi1nZW5lcmFsZS1kZS1sLWVkdWNhdGlvbi1wcm9wb3NlLXVuZS1yZXZvbHV0aW9uLWR1LXN5c3RlbWVfNjE4MzcyOF80NDAxNDY3Lmh0bWzSAQA?oc=5,"Fri, 28 Jul 2023 13:57:57 GMT",Éducation
772,Moustapha Gaye (ex coach des Lionnes) : « Cierra a un problème d ... - DakarActu,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmRha2FyYWN0dS5jb20vTW91c3RhcGhhLUdheWUtZXgtY29hY2gtZGVzLUxpb25uZXMtQ2llcnJhLWEtdW4tcHJvYmxlbWUtZC1lZHVjYXRpb25fYTIzNjgzOC5odG1s0gEA?oc=5,"Wed, 09 Aug 2023 16:31:50 GMT",Éducation
773,"« Assaut » et « L'Education d'Ademoka », deux films pour brocarder ... - Le Monde",https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy5sZW1vbmRlLmZyL2N1bHR1cmUvYXJ0aWNsZS8yMDIzLzA3LzEyL2Fzc2F1dC1ldC1sLWVkdWNhdGlvbi1kLWFkZW1va2EtZGV1eC1maWxtcy1wb3VyLWJyb2NhcmRlci1sZXMtZHlzZm9uY3Rpb25uZW1lbnRzLWR1LWthemFraHN0YW5fNjE4MTY3MV8zMjQ2Lmh0bWzSAQA?oc=5,"Wed, 12 Jul 2023 07:00:00 GMT",Éducation
774,Le forum des éducatrices tchadiennes forme les cadres de l ... - Tchadinfos,https://news.google.com/rss/articles/CBMigQFodHRwczovL3RjaGFkaW5mb3MuY29tL2xlLWZvcnVtLWRlcy1lZHVjYXRyaWNlcy10Y2hhZGllbm5lcy1mb3JtZS1sZXMtY2FkcmVzLWRlLWxlZHVjYXRpb24tZXQtZGVzLWVsZXZlcy1zdXItbGUtcHJvY2Vzc3VzLXR1c2VtZS_SAQA?oc=5,"Mon, 07 Aug 2023 18:46:27 GMT",Éducation
775,"Kédange-sur-Canner. Jean Kieffer : « Depuis 2008, l'action ... - Le Républicain Lorrain",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnJlcHVibGljYWluLWxvcnJhaW4uZnIvcG9saXRpcXVlLzIwMjMvMDgvMDgvamVhbi1raWVmZmVyLWRlcHVpcy0yMDA4LWwtYWN0aW9uLW11bmljaXBhbGUtZXN0LWRlZGllZS1hLWwtZWR1Y2F0aW9u0gGBAWh0dHBzOi8vd3d3LnJlcHVibGljYWluLWxvcnJhaW4uZnIvYW1wL3BvbGl0aXF1ZS8yMDIzLzA4LzA4L2plYW4ta2llZmZlci1kZXB1aXMtMjAwOC1sLWFjdGlvbi1tdW5pY2lwYWxlLWVzdC1kZWRpZWUtYS1sLWVkdWNhdGlvbg?oc=5,"Tue, 08 Aug 2023 06:28:45 GMT",Éducation
776,"Avec les Francas, des enfants heureux à Pujols - LaDepeche.fr",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmxhZGVwZWNoZS5mci8yMDIzLzA4LzA5L2F2ZWMtbGVzLWZyYW5jYXMtZGVzLWVuZmFudHMtaGV1cmV1eC1hLXB1am9scy0xMTM4NjQzMi5waHDSAQA?oc=5,"Wed, 09 Aug 2023 03:10:00 GMT",Éducation
777,Éducation. Une section sportive scolaire BMX à Saverne - L'Alsace.fr,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmxhbHNhY2UuZnIvZWR1Y2F0aW9uLzIwMjMvMDgvMDYvdW5lLXNlY3Rpb24tc3BvcnRpdmUtc2NvbGFpcmUtYm14LWEtc2F2ZXJuZdIBW2h0dHBzOi8vd3d3LmxhbHNhY2UuZnIvYW1wL2VkdWNhdGlvbi8yMDIzLzA4LzA2L3VuZS1zZWN0aW9uLXNwb3J0aXZlLXNjb2xhaXJlLWJteC1hLXNhdmVybmU?oc=5,"Sun, 06 Aug 2023 21:30:00 GMT",Éducation
